frame,t_s,x,y,vx_mps,vy_mps,ax_mps2,ay_mps2,speed_mps,intensity_v,distance_m,distance_v,total_v,pan
179,5.966666666666667,0.0,-0.3531105780984569,0.0,0.2377228277803548,0.0,0.0477834281665146,3.977777777777778,0.0,0.0,0.0,0.0,0.0
180,6.0,0.0,-0.34513332189387635,0.0,0.23931738936567123,0.0,0.04783684755949286,4.0,0.0,0.0,0.0,0.0,0.0
181,6.033333333333333,0.0,-0.3371027062041496,0.0,0.24091372367895603,0.0,0.047890029398543754,4.016666666666667,0.0,0.0,0.0,0.0,0.0
182,6.066666666666666,0.0,-0.32901867187203193,0.0,0.24251182288053708,0.0,0.047942976047431474,4.033333333333333,0.0,0.0,0.0,0.0,0.0
183,6.1,0.0,-0.3208811600011744,0.0,0.24411167920832108,0.0,0.04799568983352015,4.05,0.0,0.0,0.0,0.0,0.0
184,6.133333333333334,0.0,-0.312690111953549,0.0,0.24571328497660627,0.0,0.04804817304855574,4.066666666666666,0.0,0.0,0.0,0.0,0.0
185,6.166666666666667,0.0,-0.3044454693469135,0.0,0.24731663257491912,0.0,0.04810042794938546,4.083333333333334,0.0,0.0,0.0,0.0,0.0
186,6.2,0.0,-0.2961471740523146,0.0,0.248921714466875,0.0,0.048152456758676354,4.1,0.0,0.0,0.0,0.0,0.0
187,6.233333333333333,0.0,-0.2877951681916283,0.0,0.25052852318906255,0.0,0.04820426166562641,4.116666666666667,0.0,0.0,0.0,0.0,0.0
188,6.266666666666667,0.0,-0.2793893941351383,0.0,0.25213705134995007,0.0,0.048255844826625705,4.133333333333333,0.0,0.0,0.0,0.0,0.0
189,6.3,0.0,-0.27092979449914945,0.0,0.25374729162881454,0.0,0.04830720836593416,4.15,0.0,0.0,0.0,0.0,0.0
190,6.333333333333333,0.0,-0.2624163121436376,0.0,0.25535923677469224,0.0,0.04835835437633107,4.166666666666666,0.0,0.0,0.0,0.0,0.0
191,6.366666666666666,0.0,-0.2538488901699335,0.0,0.25697287960534965,0.0,0.04840928491972207,4.183333333333334,0.0,0.0,0.0,0.0,0.0
192,6.4,0.0,-0.24522747191844096,0.0,0.2585882130062758,0.0,0.04846000202778533,4.2,0.0,0.0,0.0,0.0,0.0
193,6.433333333333334,0.0,-0.23655200096638884,0.0,0.260205229929694,0.0,0.04851050770254606,4.216666666666667,0.0,0.0,0.0,0.0,0.0
194,6.466666666666667,0.0,-0.22782242112561513,0.0,0.261823923393593,0.0,0.048560803916969375,4.233333333333333,0.0,0.0,0.0,0.0,0.0
195,6.5,0.0,-0.2190386764403831,0.0,0.2634442864807775,0.0,0.04861089261553486,4.25,0.0,0.0,0.0,0.0,0.0
196,6.533333333333333,0.0,-0.21020071118522998,0.0,0.26506631233793665,0.0,0.04866077571477445,4.266666666666667,0.0,0.0,0.0,0.0,0.0
197,6.566666666666666,0.0,-0.2013084698628449,0.0,0.2666899941747313,0.0,0.04871045510384031,4.283333333333333,0.0,0.0,0.0,0.0,0.0
198,6.6,0.0,-0.19236189720197783,0.0,0.26831532526289853,0.0,0.0487599326450161,4.3,0.0,0.0,0.0,0.0,0.0
199,6.633333333333334,0.0,-0.18336093815537902,0.0,0.26994229893537275,0.0,0.04880921017422657,4.316666666666666,0.0,0.0,0.0,0.0,0.0
200,6.666666666666667,0.0,-0.1743055378977657,0.0,0.27157090858542493,0.0,0.048858289501565455,4.333333333333334,0.0,0.0,0.0,0.0,0.0
201,6.7,0.0,-0.16519564182381896,0.0,0.27320114766581693,0.0,0.048907172411760125,4.35,0.0,0.0,0.0,0.0,0.0
202,6.733333333333333,0.0,-0.15603119554620792,0.0,0.27483300968797253,0.0,0.04895586066466784,4.366666666666667,0.0,0.0,0.0,0.0,0.0
203,6.766666666666667,0.0,-0.14681214489364103,0.0,0.2764664882211641,0.0,0.04900435599574704,4.383333333333333,0.0,0.0,0.0,0.0,0.0
204,6.8,0.0,-0.1375384359089452,0.0,0.2781015768917137,0.0,0.04905266011648868,4.4,0.0,0.0,0.0,0.0,0.0
205,6.833333333333333,0.0,-0.12821001484717076,0.0,0.2797382693822103,0.0,0.04910077471489749,4.416666666666666,0.0,0.0,0.0,0.0,0.0
206,6.866666666666666,0.0,-0.11882682817372259,0.0,0.28137655943074047,0.0,0.049148701455905,4.433333333333334,0.0,0.0,0.0,0.0,0.0
207,6.9,0.0,-0.10938882256251625,0.0,0.2830164408301338,0.0,0.04919644198179918,4.45,0.0,0.0,0.0,0.0,0.0
208,6.933333333333334,0.0,-0.09989594489416043,0.0,0.28465790742722186,0.0,0.049243997912642445,4.466666666666667,0.0,0.0,0.0,0.0,0.0
209,6.966666666666667,0.0,-0.09034814225416199,0.0,0.2863009531221112,0.0,0.04929137084667967,4.483333333333333,0.0,0.0,0.0,0.0,0.0
210,7.0,0.0,-0.080745361931157,0.0,0.28794557186746905,0.0,0.04933856236073619,4.5,0.0,0.0,0.0,0.0,0.0
211,7.033333333333333,0.0,-0.07108755141516421,0.0,0.28959175766782236,0.0,0.049385574010599176,4.516666666666667,0.0,0.0,0.0,0.0,0.0
212,7.066666666666666,0.0,-0.0613746583958622,0.0,0.2912395045788689,0.0,0.049432407331395645,4.533333333333333,0.0,0.0,0.0,0.0,0.0
213,7.1,0.0,-0.05160663076088956,0.0,0.2928888067068014,0.0,0.04947906383797551,4.55,0.0,0.0,0.0,0.0,0.0
214,7.133333333333334,0.0,-0.041783416594166845,0.0,0.29453965820764355,0.0,0.04952554502526463,4.566666666666666,0.0,0.0,0.0,0.0,0.0
215,7.166666666666667,0.0,-0.03190496417424127,0.0,0.2961920532865973,0.0,0.049571852368612834,4.583333333333334,0.0,0.0,0.0,0.0,0.0
216,7.2,0.0,-0.021971221972652444,0.0,0.2978459861974025,0.0,0.049617987324155344,4.6,0.0,0.0,0.0,0.0,0.0
217,7.233333333333333,0.0,-0.011982138652320007,0.0,0.2995014512417069,0.0,0.04966395132913248,4.616666666666667,0.0,0.0,0.0,0.0,0.0
218,7.266666666666667,0.0,-0.0019376630659510008,0.0,0.3011584427684484,0.0,0.04970974580224441,4.633333333333333,0.0,0.0,0.0,0.0,0.0
219,7.3,0.0,0.008162255745530755,0.0,0.3028169551732467,0.0,0.049755372143949206,4.65,0.0,0.0,0.0,0.0,0.0
220,7.333333333333333,0.0,0.018317668554536315,0.0,0.30447698289780645,0.0,0.04980083173679262,4.666666666666666,0.0,0.0,0.0,0.0,0.0
221,7.366666666666666,0.0,0.02852862594834349,0.0,0.30613852042933054,0.0,0.0498461259457228,4.683333333333334,0.0,0.0,0.0,0.0,0.0
222,7.4,0.0,0.03879517833060775,0.0,0.30780156229994327,0.0,0.049891256118381744,4.7,0.0,0.0,0.0,0.0,0.0
223,7.433333333333334,0.0,0.04911737592285581,0.0,0.3094661030861232,0.0,0.0499362235853984,4.716666666666667,0.0,0.0,0.0,0.0,0.0
224,7.466666666666667,0.0,0.05949526876596045,0.0,0.3111321374081468,0.0,0.04998102966070839,4.733333333333333,0.0,0.0,0.0,0.0,0.0
225,7.5,0.0,0.06992890672159446,0.0,0.31279965992954,0.0,0.0500256756417955,4.75,0.0,0.0,0.0,0.0,0.0
226,7.533333333333333,0.0,0.08041833947366905,0.0,0.31446866535653967,0.0,0.05007016280998977,4.766666666666667,0.0,0.0,0.0,0.0,0.0
227,7.566666666666666,0.0,0.0909636165297536,0.0,0.3161391484375648,0.0,0.05011449243075394,4.783333333333333,0.0,0.0,0.0,0.0,0.0
228,7.6,0.0,0.10156478722247764,0.0,0.3178111039626956,0.0,0.05015866575392325,4.8,0.0,0.0,0.0,0.0,0.0
229,7.633333333333334,0.0,0.11222190071091487,0.0,0.3194845267631615,0.0,0.05020268401397854,4.816666666666666,0.0,0.0,0.0,0.0,0.0
230,7.666666666666667,0.0,0.12293500598195184,0.0,0.3211594117108383,0.0,0.05024654843030274,4.833333333333334,0.0,0.0,0.0,0.0,0.0
231,7.7,0.0,0.13370415185163886,0.0,0.3228357537177524,0.0,0.050290260207424,4.85,0.0,0.0,0.0,0.0,0.0
232,7.733333333333333,0.0,0.14452938696652406,0.0,0.3245135477355947,0.0,0.0503338205352688,4.866666666666667,0.0,0.0,0.0,0.0,0.0
233,7.766666666666667,0.0,0.155410759804973,0.0,0.32619278875524094,0.0,0.05037723058938681,4.883333333333333,0.0,0.0,0.0,0.0,0.0
234,7.8,0.0,0.16634831867847022,0.0,0.32787347180628107,0.0,0.05042049153120398,4.9,0.0,0.0,0.0,0.0,0.0
235,7.833333333333333,0.0,0.17734211173290682,0.0,0.3295555919565558,0.0,0.05046360450824239,4.916666666666666,0.0,0.0,0.0,0.0,0.0
236,7.866666666666666,0.0,0.18839218694985216,0.0,0.3312391443117004,0.0,0.050506570654336724,4.933333333333334,0.0,0.0,0.0,0.0,0.0
237,7.9,0.0,0.19949859214781007,0.0,0.33292412401469607,0.0,0.05054939108987078,4.95,0.0,0.0,0.0,0.0,0.0
238,7.933333333333334,0.0,0.21066137498346071,0.0,0.33461052624542886,0.0,0.050592066921983925,4.966666666666667,0.0,0.0,0.0,0.0,0.0
239,7.966666666666667,0.0,0.2218805829528876,0.0,0.3362983462202551,0.0,0.05063459924478764,4.983333333333333,0.0,0.0,0.0,0.0,0.0
240,8.0,0.0,0.23315626339278994,0.0,0.3379875791915739,0.0,0.050676989139563644,5.0,0.0,0.0,0.0,0.0,0.0
241,8.033333333333333,0.0,0.2444884634816813,0.0,0.33967822044740664,0.0,0.0507192376749821,5.016666666666667,0.0,0.0,0.0,0.0,0.0
242,8.066666666666666,0.0,0.25587723024107345,0.0,0.3413702653109827,0.0,0.05076134590728143,5.033333333333333,0.0,0.0,0.0,0.0,0.0
243,8.1,0.0,0.26732261053664796,0.0,0.3430637091403322,0.0,0.05080331488048484,5.05,0.0,0.0,0.0,0.0,0.0
244,8.133333333333333,0.0,0.278824651079413,0.0,0.34475854732788447,0.0,0.0508451456265685,5.066666666666666,0.0,0.0,0.0,0.0,0.0
245,8.166666666666666,0.0,0.2903833984268467,0.0,0.34645477530007346,0.0,0.05088683916566972,5.083333333333333,0.0,0.0,0.0,0.0,0.0
246,8.2,0.0,0.30199889898402854,0.0,0.34815238851694885,0.0,0.0509283965062618,5.1,0.0,0.0,0.0,0.0,0.0
247,8.233333333333333,0.0,0.31367119900475715,0.0,0.34985138247179326,0.0,0.05096981864533223,5.116666666666666,0.0,0.0,0.0,0.0,0.0
248,8.266666666666667,0.0,0.325400344592655,0.0,0.3515517526907454,0.0,0.051011106568564224,5.133333333333334,0.0,0.0,0.0,0.0,0.0
249,8.3,0.0,0.33718638170226134,0.0,0.35325349473242884,0.0,0.05105226125050322,5.15,0.0,0.0,0.0,0.0,0.0
250,8.333333333333334,0.0,0.349029356140113,0.0,0.3549566041875866,0.0,0.051093283654733423,5.166666666666667,0.0,0.0,0.0,0.0,0.0
251,8.366666666666667,0.0,0.3609293135658116,0.0,0.3566610766787215,0.0,0.05113417473404602,5.183333333333334,0.0,0.0,0.0,0.0,0.0
252,8.4,0.0,0.3728862994930804,0.0,0.35836690785974146,0.0,0.05117493543059903,5.2,0.0,0.0,0.0,0.0,0.0
253,8.433333333333334,0.0,0.3849003592908091,0.0,0.3600740934156104,0.0,0.05121556667606886,5.216666666666667,0.0,0.0,0.0,0.0,0.0
254,8.466666666666667,0.0,0.3969715381840857,0.0,0.3617826290620046,0.0,0.05125606939182514,5.233333333333333,0.0,0.0,0.0,0.0,0.0
255,8.5,0.0,0.40909988125521934,0.0,0.3634925105449739,0.0,0.051296444489078996,5.25,0.0,0.0,0.0,0.0,0.0
256,8.533333333333333,0.0,0.4212854334447491,0.0,0.36520373364060793,0.0,0.051336692869021205,5.266666666666667,0.0,0.0,0.0,0.0,0.0
257,8.566666666666666,0.0,0.4335282395524449,0.0,0.36691629415470756,0.0,0.051376815422988775,5.283333333333333,0.0,0.0,0.0,0.0,0.0
258,8.6,0.0,0.44582834423829354,0.0,0.3686301879224611,0.0,0.05141681303260648,5.3,0.0,0.0,0.0,0.0,0.0
259,8.633333333333333,0.0,0.4581857920234784,0.0,0.3703454108081252,0.0,0.051456686569923415,5.316666666666666,0.0,0.0,0.0,0.0,0.0
260,8.666666666666666,0.0,0.470600627291345,0.0,0.37206195870471037,0.0,0.051496436897554565,5.333333333333333,0.0,0.0,0.0,0.0,0.0
261,8.7,0.0,0.483072894288358,0.0,0.3737798275336713,0.0,0.051536064868827336,5.35,0.0,0.0,0.0,0.0,0.0
262,8.733333333333333,0.0,0.49560263712504704,0.0,0.3754990132446016,0.0,0.0515755713279098,5.366666666666666,0.0,0.0,0.0,0.0,0.0
263,8.766666666666667,0.0,0.5081898997769432,0.0,0.37721951181493285,0.0,0.05161495710993724,5.383333333333334,0.0,0.0,0.0,0.0,0.0
264,8.8,0.0,0.5208347260855049,0.0,0.37894131924963836,0.0,0.051654223041165404,5.4,0.0,0.0,0.0,0.0,0.0
265,8.833333333333334,0.0,0.5335371597590337,0.0,0.38066443158094065,0.0,0.0516933699390687,5.416666666666667,0.0,0.0,0.0,0.0,0.0
266,8.866666666666667,0.0,0.5462972443735821,0.0,0.3823888448680235,0.0,0.05173239861248513,5.433333333333334,0.0,0.0,0.0,0.0,0.0
267,8.9,0.0,0.5591150233738487,0.0,0.3841145551967483,0.0,0.0517713098617445,5.45,0.0,0.0,0.0,0.0,0.0
268,8.933333333333334,0.0,0.5719905400740672,0.0,0.38584155867937375,0.0,0.05181010447876333,5.466666666666667,0.0,0.0,0.0,0.0,0.0
269,8.966666666666667,0.0,0.5849238376588839,0.0,0.38756985145428036,0.0,0.051848783247198105,5.483333333333333,0.0,0.0,0.0,0.0,0.0
270,9.0,0.0,0.5979149591842272,0.0,0.3892994296856981,0.0,0.05188734694253183,5.5,0.0,0.0,0.0,0.0,0.0
271,9.033333333333333,0.0,0.6109639475781667,0.0,0.39103028956343855,0.0,0.05192579633221395,5.516666666666667,0.0,0.0,0.0,0.0,0.0
272,9.066666666666666,0.0,0.6240708456417661,0.0,0.39276242730263017,0.0,0.05196413217574858,5.533333333333333,0.0,0.0,0.0,0.0,0.0
273,9.1,0.0,0.6372356960499237,0.0,0.39449583914345787,0.0,0.0520023552248311,5.55,0.0,0.0,0.0,0.0,0.0
274,9.133333333333333,0.0,0.650458541352207,0.0,0.39623052135090586,0.0,0.05204046622343972,5.566666666666666,0.0,0.0,0.0,0.0,0.0
275,9.166666666666666,0.0,0.6637394239736785,0.0,0.39796647021450393,0.0,0.05207846590794207,5.583333333333333,0.0,0.0,0.0,0.0,0.0
276,9.2,0.0,0.6770783862157101,0.0,0.39970368204807766,0.0,0.05211635500721179,5.6,0.0,0.0,0.0,0.0,0.0
277,9.233333333333333,0.0,0.6904754702567948,0.0,0.40144215318950166,0.0,0.052154134242720085,5.616666666666666,0.0,0.0,0.0,0.0,0.0
278,9.266666666666667,0.0,0.7039307181533441,0.0,0.4031818800004568,0.0,0.052191804328654,5.633333333333334,0.0,0.0,0.0,0.0,0.0
279,9.3,0.0,0.7174441718404818,0.0,0.40492285886618967,0.0,0.05222936597198635,5.65,0.0,0.0,0.0,0.0,0.0
280,9.333333333333334,0.0,0.731015873132828,0.0,0.4066650861952765,0.0,0.05226681987260562,5.666666666666667,0.0,0.0,0.0,0.0,0.0
281,9.366666666666667,0.0,0.7446458637252746,0.0,0.40840855841938994,0.0,0.052304166723402545,5.683333333333334,0.0,0.0,0.0,0.0,0.0
282,9.4,0.0,0.7583341851937551,0.0,0.4101532719930681,0.0,0.05234140721034508,5.7,0.0,0.0,0.0,0.0,0.0
283,9.433333333333334,0.0,0.7720808789960039,0.0,0.41189922339348817,0.0,0.052378542012601614,5.716666666666667,0.0,0.0,0.0,0.0,0.0
284,9.466666666666667,0.0,0.7858859864723116,0.0,0.41364640912024186,0.0,0.052415571802610916,5.733333333333333,0.0,0.0,0.0,0.0,0.0
285,9.5,0.0,0.7997495488462696,0.0,0.4153948256951145,0.0,0.05245249724617873,5.75,0.0,0.0,0.0,0.0,0.0
286,9.533333333333333,0.0,0.8136716072255092,0.0,0.41714446966186713,0.0,0.05248931900257936,5.766666666666667,0.0,0.0,0.0,0.0,0.0
287,9.566666666666666,0.0,0.8276522026024333,0.0,0.41889533758602115,0.0,0.05252603772462061,5.783333333333333,0.0,0.0,0.0,0.0,0.0
288,9.6,0.0,0.8416913758549394,0.0,0.42064742605464556,0.0,0.05256265405873206,5.8,0.0,0.0,0.0,0.0,0.0
289,9.633333333333333,0.0,0.8557891677471383,0.0,0.422400731676148,0.0,0.0525991686450733,5.816666666666666,0.0,0.0,0.0,0.0,0.0
290,9.666666666666666,0.0,0.8699456189300632,0.0,0.4241552510800675,0.0,0.052635582117585566,5.833333333333333,0.0,0.0,0.0,0.0,0.0
291,9.7,0.0,0.8841607699423735,0.0,0.42591098091687063,0.0,0.052671895104093314,5.85,0.0,0.0,0.0,0.0,0.0
292,9.733333333333333,0.0,0.8984346612110512,0.0,0.4276679178577498,0.0,0.05270810822637584,5.866666666666666,0.0,0.0,0.0,0.0,0.0
293,9.766666666666667,0.0,0.9127673330520905,0.0,0.429426058594425,0.0,0.05274422210025553,5.883333333333334,0.0,0.0,0.0,0.0,0.0
294,9.8,0.0,0.9271588256711818,0.0,0.4311853998389468,0.0,0.05278023733565451,5.9,0.0,0.0,0.0,0.0,0.0
295,9.833333333333334,0.0,0.9416091791643877,0.0,0.43294593832350314,0.0,0.05281615453668953,5.916666666666667,0.0,0.0,0.0,0.0,0.0
296,9.866666666666667,0.0,0.9561184335188131,0.0,0.43470767080022815,0.0,0.05285197430175026,5.933333333333334,0.0,0.0,0.0,0.0,0.0
297,9.9,0.0,0.9706866286132703,0.0,0.4364705940410133,0.0,0.05288769722355424,5.95,0.0,0.0,0.0,0.0,0.0
298,9.933333333333334,0.0,0.9853138042189353,0.0,0.43823470483732074,0.0,0.052923323889223495,5.966666666666667,0.0,0.0,0.0,0.0,0.0
299,9.966666666666667,0.0,1.0,0.0,0.44000000000000006,0.0,0.052958854880379436,5.983333333333333,0.0,0.0,0.0,0.0,0.0
